Date of submission,PAC WellBore ID,PAC String Type,WELL STATUS,WELL STATUS L1,HEALTHY/UNHEALTHY,UNHEALTHY CATEGORY,ISSUE,WFAM Score,Age,Age Factors,Score,Shallow Gas,Score2,Metal Loss Above Top Packer,Score3,Cement,Score4,Casing Thread,Score5,Corrosive Fluid,Score6,Final Score,WIRE,,,,
November,SK OIL,TMNA-A019-SS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,TMNA-A022-LS,Active,Intermittent,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-A022-SS,Idle,NC-RES,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-A023-LS,Active,Flowing,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-A023-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,TMNA-A025-LS,Idle,EI-RMD,Healthy,P3-Within Limit,,3,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,TMNA-A025-SS,Active,Flowing,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-A026S01-LS,Active,Intermittent,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-A026S01-SS,Idle,EI-RMD,Healthy,Intact,,2,30,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-A027-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,30,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-A048-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,30,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-A049-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-A049-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,SK OIL,TMNA-B016S01-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-B018-LS,Active,Flowing,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,SK OIL,TMNA-B018-SS,Idle,EI-MECH,Healthy,Intact,,2,38,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-B021S02-LS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-B021S02-SS,Idle,EI-RMD,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-B024W01-LS,Idle,EI-MECH,Healthy,P3-Within Limit,,3,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TMNA-B024W01-SS,Idle,EI-MECH,Healthy,P3-Within Limit,,3,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TMNA-C054S01-TS,Active,Flowing,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C055-LS,Idle,NC-RES,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C055-SS,Active,Flowing,Unhealthy,P2 - Exceed Limit,Wellhead/Xmas Tree Passing,4,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,TMNA-C056S01-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C056S01-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C057S01-LS,Active,Flowing,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C057S01-SS,Active,Flowing,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C058-LS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-C058-SS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNACC060-LS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNACC060-SS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNACC061-LS,Active,Flowing,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,TMNACC061-SS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNACC062-LS,Active,Flowing,Healthy,P3-Within Limit,,3,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,SK OIL,TMNACC062-SS,Idle,NC-RES,Healthy,Intact,,2,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,TMNACC081S02-LS,Active,Intermittent,Healthy,Intact,,2,46,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNACC081S02-SS,Active,Flowing,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E028S03-TS,Active,Flowing,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E029-LS,Active,Flowing,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E029-SS,Active,Flowing,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E030S03-LS,Active,Flowing,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E030S03-SS,Idle,NC-RES,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E031S01-LS,Active,Flowing,Healthy,Intact,,2,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-E031S01-SS,Idle,NC-RES,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E032W01-TS,Active,Flowing,Healthy,P3-Within Limit,,3,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,TMNA-E034-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E035-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E035-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,36,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E036S01-LS,Idle,NC-RES,Healthy,Intact,,2,32,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E036S01-SS,Active,Flowing,Healthy,Intact,,2,32,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E040-LS,Active,Flowing,Healthy,Intact,,2,32,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E040-SS,Active,Flowing,Healthy,Intact,,2,32,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E041S01-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,SK OIL,TMNA-E041S01-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E045-TS,Active,Flowing,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-E046-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,30,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-E046-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,30,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-E047-LS,Idle,EI-RMD,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-E047-SS,Idle,NC-RES,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-T050-LS,Idle,NC-RES,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-T050-SS,Active,Flowing,Healthy,P3-Within Limit,,3,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TMNA-T051S02-TS,Active,Intermittent,Unhealthy,P2 - Exceed Limit,Wellhead/Xmas Tree Passing,4,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,TMNA-T052-LS,Active,Intermittent,Healthy,Intact,,2,5,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TMNA-T052-SS,Active,Flowing,Healthy,Intact,,2,5,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TMNA-T053S01-LS,Active,Flowing,Healthy,Intact,,2,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-T053S01-SS,Active,Intermittent,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-T073S01-TS,Active,Flowing,Healthy,Intact,,2,3,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TMNA-T074S02-TS,Active,Flowing,Healthy,Intact,,2,3,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TMNA-T076-TS,Idle,EI-RMD,Healthy,Intact,,2,3,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TMNA-T077-LS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-T077-SS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W063-LS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W063-SS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W064-TS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W065-LS,Idle,NE-RM,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W065-SS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W066-LS,Idle,EI-AL,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TMNA-W066-SS,Active,Flowing,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TMNA-W067-LS,Idle,EI-AL,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W067-SS,Idle,EI-RMD,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W068-TS,Active,Flowing,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W069-TS,Active,Flowing,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TMNA-W070-TS,Idle,EI-MECH,Healthy,Intact,,2,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,TMNA-W071S01-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,1,Below 10 years,1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,TMNA-W080-LS,Idle,EI-RMD,Healthy,Intact,,2,45,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TMNA-W080-SS,Active,Intermittent,Healthy,Intact,,2,45,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-3003R01-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TUKA-3003R01-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TUKA-3056-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-3056-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-A009R01-LS,Active,Flowing,Healthy,P3-Within Limit,,3,43,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,TUKA-A009R01-SS,Active,Flowing,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-A010-TS,Idle,EI-RMD,Healthy,P3-Within Limit,,3,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,TUKA-A011S01-LS,Idle,EI-AL,Unhealthy,P2 - Exceed Limit,Wellhead/Xmas Tree Passing,4,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,4.83,High,,,,
November,SK OIL,TUKA-A011S01-SS,Active,Flowing,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TUKA-A012S01-TS,Active,Flowing,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TUKA-A013S02-LS,Active,Flowing,Unhealthy,P2 - Exceed Limit,Combination SCSSV & Xmas Tree,4,4,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,4.83,High,,,,
November,SK OIL,TUKA-A013S02-SS,Active,Flowing,Healthy,Intact,,2,43,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-A014S02R01-TS,Idle,EI-RMD,Healthy,Intact,,2,43,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-A015-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,TUKA-A015-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Above 50%,1.15,Fit for purpose,1,Fit for purpose,1,No,1,2.645,Low,,,,
November,SK OIL,TUKA-A016S02-LS,Active,Flowing,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,SK OIL,TUKA-A016S02-SS,Idle,EI-AL,Healthy,Intact,,2,31,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.92215,Low,,,,
November,SK OIL,TUKA-A017R01-LS,Idle,EI-AL,Healthy,P3-Within Limit,,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,SK OIL,TUKA-A017R01-SS,Active,Flowing,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Above 50%,1.15,Fit for purpose,1,Fit for purpose,1,No,1,2.645,Low,,,,
November,SK OIL,TUKA-A018S01-LS,Active,Flowing,Healthy,Intact,,2,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TUKA-A018S01-SS,Active,Flowing,Healthy,P3-Within Limit,,3,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,TUKA-A019R01-LS,Active,Flowing,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,TUKA-A019R01-SS,Active,Flowing,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,TUKA-A020R01-LS,Active,Flowing,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-A020R01-SS,Idle,NC-RES,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B021-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B021-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B022-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B022-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B023-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,SK OIL,TUKA-B023-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6565,Low,,,,
November,SK OIL,TUKA-B024-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B024-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B025-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,TUKA-B026-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,42,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
